origin,dest,count
22254,22067,1
22254,22070,3
22254,22113,20
22254,22152,1
22254,22198,1
22254,22224,1
22254,22225,3
22254,22343,2
22254,22379,1
22259,22106,1
22259,35184,1
22259,35278,1
22259,35284,1
22259,35288,12
22264,22004,1
22264,22113,3
22264,22152,1
22264,22162,1
22264,22199,15
22264,22362,4
22264,22379,6
22264,56260,1
22278,22055,8
22278,22070,10
22278,22081,1
22278,22093,3
22278,22113,39
22278,22251,1
22278,22389,4
22278,31555,1
22278,35023,7
22278,35184,3
22278,35234,3
22278,35238,6
22324,22113,8
22324,22198,4
22324,22353,1
22338,22113,30
22338,22198,1
22339,35288,13
22343,22090,5
22343,22113,25
22343,22134,1
22343,22198,1
22343,22254,2
22343,29019,2
22353,22034,1
22353,22113,2
22353,22168,3
22353,22198,6
22353,22324,1
22353,22338,1
22353,22343,1
22353,22362,15
22362,22113,6
22362,22168,3
22362,22198,5
22362,22211,1
22362,22212,5
22362,22353,16
22363,22113,9
22363,22152,7
22363,22168,1
22369,35023,7
22379,22113,11
22379,22168,1
22379,22254,2
22379,22264,2
22387,22113,12
2245,2795,8
23096,87085,11
2361,2691,12
24008,24515,6
2408,17300,1
2408,2691,15
2408,51454,1
25031,57240,2
25031,90010,5
25032,25039,8
25039,25032,6
25039,25056,18
25056,25039,25
25056,25147,12
25056,25222,47
25056,25388,1
25056,25424,6
25056,25527,26
25056,25578,29
25056,39051,7
25056,39198,1
25056,70334,10
25056,70388,1
25056,70550,22
25056,84031,1
25212,25020,2
25212,25388,4
25212,90010,2
25222,25056,30
25222,25282,1
25282,25222,1
25282,25578,8
25318,25462,1
25388,25056,1
25388,68224,3
25388,90010,3
25411,25039,5
25411,25056,2
25424,25056,6
25432,25462,4
25462,25432,5
25465,25578,14
25527,25056,19
25547,90010,27
25558,25578,6
25578,25039,11
25578,25056,33
25578,25282,8
25578,25465,14
25578,25558,6
26002,26325,10
26004,7102,9
26010,26010,37
26010,26325,11
26010,26333,13
26010,38072,13
26010,38298,2
26010,38344,9
26010,42187,1
26010,69123,2
26058,26250,1
26058,26252,16
26058,26362,1
26058,42218,1
26064,26362,5
26071,26362,15
26084,26362,9
26106,26362,8
26108,26198,1
26108,26362,3
26108,74010,1
26162,26010,9
26166,13055,1
26166,26198,21
26166,26362,6
26166,7186,4
26169,26198,27
26177,26295,9
26198,26166,18
26198,26324,1
26198,26353,6
26250,26058,2
26250,26362,13
26250,38544,2
26252,26058,15
26252,26362,11
26252,34172,1
26281,13055,1
26281,26362,8
26281,43157,1
26295,26177,9
26295,26333,8
26313,26281,8
26313,69123,3
26324,26324,10
26324,34327,1
26325,26010,9
26325,38344,19
26325,38468,1
26325,69290,1
26325,7324,1
26333,26010,12
26333,26295,8
26333,26325,2
26333,7227,8
26337,26362,7
26347,26058,1
26347,26250,1
26347,26313,4
26347,26333,4
26347,26362,5
26362,26058,1
26362,26166,8
26362,26250,9
26362,26252,9
26362,26281,8
26362,26362,3
26362,30221,12
26362,7186,8
26362,7324,8
26362,75056,1
26362,84007,9
2691,2361,12
2691,2408,23
2691,2532,11
2691,2575,6
2691,2738,3
2691,59343,4
2691,59488,1
2691,80021,16
2691,80131,8
2691,80379,16
27008,76103,8
27008,76402,9
27008,76457,1
27008,76540,29
27008,76575,4
27008,76681,2
27008,76705,1
27011,76322,15
27011,76497,1
27011,76540,3
27011,76591,1
27015,76069,1
27015,76322,2
27015,76475,5
27015,76498,1
27015,76540,1
27015,76705,1
27016,76451,1
27016,76464,1
27016,76540,75
27016,76681,1
27016,93066,1
27022,76451,1
27022,76540,11
27022,76575,1
27022,76681,1
27025,76540,4
27025,78224,3
27032,27229,16
27032,27306,1
27032,76116,2
27039,76212,5
27039,76498,1
27039,76540,3
27052,76540,5
27052,76705,2
27056,27229,1
27056,76540,5
27062,27103,1
27062,27428,1
27062,72181,1
27062,76157,1
27062,76231,1
27062,76354,1
27062,76540,2
27062,76705,2
27065,14118,1
27065,14333,9
27065,14536,1
27065,76157,1
27065,76540,8
27065,78118,2
27077,76231,2
27077,76575,9
27077,76640,3
27090,27701,3
27090,60057,2
27090,76231,1
27090,76377,2
27090,76410,2
27090,76540,16
27090,76575,10
27090,76631,1
27090,76682,2
27090,76705,8
27091,76231,1
27091,76319,1
27091,76451,11
27091,76498,3
27091,76540,13
27091,76575,7
27100,76313,3
27100,76540,3
27100,76575,2
27102,76231,3
27102,76366,1
27102,76514,1
27102,76540,1
27102,76575,4
27102,76681,1
27102,76705,1
27103,27062,1
27103,27467,5
27103,76212,1
27103,76231,1
27103,76322,8
27103,76410,2
27103,76429,1
27103,76451,2
27103,76497,17
27103,76498,4
27103,76540,15
27103,76575,12
27103,76681,2
27103,76705,2
27104,76095,2
27104,76212,1
27104,76319,1
27104,76429,1
27104,76475,3
27104,76540,1
27104,76705,2
27105,76020,1
27105,76039,2
27105,76088,1
27105,76103,1
27105,76178,14
27105,76212,1
27105,76216,1
27105,76231,1
27105,76322,2
27105,76498,1
27105,76540,44
27105,76561,2
27105,76575,2
27105,76681,1
27105,76705,1
27105,76759,1
27107,76095,1
27107,76178,1
27107,76216,2
27107,76540,1
27107,76575,2
27107,76681,1
27116,27056,7
27116,27398,9
27116,76475,2
27133,76322,12
27133,76540,2
27133,76591,1
27133,76705,1
27134,76178,9
27151,27375,1
27151,27681,1
27151,76039,1
27151,76108,3
27151,76116,1
27151,76216,1
27151,76410,4
27151,76540,4
27151,76705,3
27188,76165,4
27188,76231,8
27188,76322,2
27188,76484,4
27188,76498,1
27188,76540,12
27188,76591,1
27188,76640,1
27188,78335,3
27188,92050,6
27193,78310,9
27196,76165,7
27196,76212,1
27196,76319,5
27196,76451,1
27196,76497,1
27196,76498,8
27196,76536,2
27196,76540,9
27196,76575,3
27196,76681,1
27196,76705,19
27196,76753,2
27203,27229,1
27203,27375,2
27203,76377,3
27203,76540,6
27203,76575,3
27203,76705,11
27203,78238,2
27203,78362,7
27203,78402,3
27213,95487,18
27214,76540,6
27214,76575,1
27214,76681,5
2722,2408,1
2722,2795,1
2722,51454,15
2722,60176,1
2722,60500,6
27226,76464,1
27226,76540,6
27227,76216,2
27227,76540,1
27227,76575,1
27227,76681,15
27229,27032,12
27229,27056,2
27229,27238,6
27229,27375,28
27229,27448,27
27229,27456,10
27229,27528,1
27229,27562,15
27229,27681,1
27229,27701,17
27229,76103,1
27229,76212,6
27229,76216,2
27229,76322,34
27229,76410,3
27229,76448,1
27229,76451,5
27229,76464,1
27229,76475,2
27229,76484,1
27229,76498,19
27229,76540,188
27229,76575,9
27229,76640,4
27229,76681,4
27229,78089,3
27229,78362,7
27229,78498,1
27238,27229,14
27246,76429,1
27246,76448,1
27246,76475,5
27246,76540,8
27246,76558,1
27246,76705,1
27258,76709,32
27261,76178,1
27261,76216,1
27261,76322,1
27261,76591,3
27261,76640,2
27261,76705,5
27275,27375,6
27275,76178,12
27275,76216,1
27275,76498,1
27275,76540,34
27275,78361,1
27275,78362,1
27284,60057,1
27284,76313,1
27284,76540,6
27285,76540,4
27285,76575,3
27299,27701,2
27299,76231,3
27299,76322,1
27299,76457,2
27299,76540,2
27299,76575,2
27299,76681,3
27301,76451,6
27301,76540,2
27302,76005,1
27302,76165,2
27302,76322,3
27302,76391,2
27302,76514,1
27306,27375,4
27306,27681,1
27306,76497,1
27306,76540,6
27306,76575,14
27306,76705,1
27313,76165,3
27313,76561,3
27313,76681,1
27316,76116,1
27316,76681,1
27316,76705,18
27317,76575,7
27317,76759,1
27322,76178,1
27322,76451,3
27322,76498,1
27322,76540,4
27329,91377,20
27329,95101,1
27329,95218,1
27329,95487,1
27332,76005,1
27332,76231,15
27332,76322,13
27332,76451,1
27332,76498,7
27332,76540,6
27332,76591,1
27332,76681,12
27348,27375,6
27348,76165,1
27348,76212,8
27348,76322,1
27348,76484,4
27348,76498,3
27348,76536,2
27348,76540,32
27348,76575,4
27348,76640,1
27348,76681,4
27348,76705,16
27351,76103,1
27351,76108,1
27351,76165,1
27351,76231,1
27351,76322,8
27351,76377,2
27351,76391,2
27351,76451,10
27351,76498,3
27351,76540,51
27351,76599,1
27351,76681,7
27351,76705,1
27363,76088,12
27365,76095,1
27365,76116,1
27365,76165,1
27365,76212,1
27365,76410,1
27365,76498,1
27365,76540,4
27365,76640,1
27365,76705,5
27365,76753,10
27375,27003,1
27375,27203,2
27375,27229,24
27375,27306,2
27375,27348,12
27375,27439,8
27375,27470,1
27375,27684,9
27375,35238,1
27375,72181,1
27375,76039,1
27375,76095,1
27375,76108,3
27375,76157,3
27375,76165,31
27375,76216,3
27375,76231,13
27375,76319,36
27375,76322,6
27375,76377,2
27375,76391,1
27375,76410,3
27375,76429,14
27375,76457,3
27375,76464,1
27375,76474,3
27375,76475,25
27375,76484,11
27375,76497,3
27375,76498,39
27375,76540,182
27375,76561,2
27375,76575,6
27375,76599,2
27375,76617,1
27375,76640,5
27375,76681,55
27375,76705,19
27375,76759,2
2738,2217,17
2738,2691,7
27386,76103,6
27386,76108,3
27386,76178,2
27386,76322,14
27386,76498,1
27386,76540,15
27386,76561,1
27394,76540,2
27394,76575,1
27394,76614,2
27394,76681,1
27394,76705,1
27410,27562,14
27410,27681,1
27410,76540,6
27412,76165,2
27412,76231,3
27412,76540,11
27412,76640,1
27412,76705,5
27428,27616,3
27428,76095,1
27428,76178,4
27428,76231,6
27428,76319,2
27428,76498,1
27428,76540,1
27428,76561,4
27428,76681,1
27439,27375,8
27439,76322,3
27439,76484,1
27439,76498,10
27439,76540,15
27439,76705,1
27448,27229,21
27448,76484,7
27448,76498,2
27448,76540,39
27448,76705,1
27448,78362,9
27453,76108,1
27453,76116,7
27453,76377,5
27453,76475,1
27453,76484,1
27453,76514,1
27453,76540,1
27453,76575,3
27453,76705,4
27453,76759,1
27456,27229,9
27456,27684,4
27456,76540,1
27458,76005,6
27458,76108,8
27458,76116,3
27458,76212,1
27458,76231,1
27458,76322,12
27458,76410,1
27458,76429,2
27458,76451,2
27458,76474,2
27458,76484,2
27458,76497,10
27458,76536,2
27458,76540,13
27458,76575,3
27458,76599,1
27458,76640,8
27458,76681,2
27458,76705,9
27458,76753,11
27467,27103,7
27467,76178,16
27467,76216,32
27467,76498,1
27467,76540,14
27467,76631,1
27469,28134,2
27469,76178,1
27469,76212,5
27469,76322,6
27469,76474,1
27469,76540,16
27469,76561,1
27469,76575,1
27469,76640,2
27469,76705,5
27470,27375,1
27470,76103,1
27470,76429,2
27470,76540,1
27470,76640,2
27474,76212,2
27474,76319,2
27474,76410,2
27474,76457,2
27474,76475,1
27474,76498,1
27474,76540,1
27487,76005,4
27487,76410,1
27487,76451,1
27487,76540,1
27488,76313,3
27488,76475,1
27488,76575,1
27488,76705,1
27493,76069,2
27493,76116,1
27493,76178,8
27493,76212,9
27493,76322,1
27493,76377,3
27493,76448,1
27493,76451,3
27493,76475,2
27493,76540,22
27493,76681,1
27493,76705,4
27498,76231,16
27498,76561,1
27498,76640,7
27507,27701,16
27507,28134,10
27507,78362,4
27517,76322,6
27517,76498,11
27517,76540,7
27517,76575,3
27517,76681,9
27518,76088,1
27518,76178,5
27518,76575,1
27528,76212,1
27528,76231,3
27528,76322,13
27528,76540,19
27528,76640,13
27528,76705,20
27534,76561,3
27534,76705,3
27535,76212,9
27535,76451,1
27535,76540,6
27535,76681,3
27536,76319,5
27536,76540,1
27536,76705,1
27562,27229,12
27562,27410,15
27562,76108,1
27562,76116,2
27562,76540,1
27562,76681,10
27572,76178,7
27572,76682,1
27580,27056,1
27580,27432,1
27580,76131,1
27580,76216,3
27580,76322,19
27580,76378,1
27580,76457,1
27580,76497,18
27580,76498,1
27580,76540,60
27580,76561,2
27580,76575,1
27580,76640,1
27580,76681,18
27580,76705,3
27582,27090,1
27582,27582,3
27582,27638,1
27582,76108,2
27582,76157,1
27582,76231,2
27582,76322,6
27582,76377,13
27582,76391,2
27582,76457,3
27582,76464,5
27582,76475,1
27582,76484,1
27582,76486,11
27582,76540,18
27582,76558,1
27582,76591,2
27582,76594,2
27582,76640,3
27582,76681,2
27582,76682,1
27582,76705,6
27587,76178,24
27587,76561,1
27587,76640,2
27616,76165,1
27616,76231,7
27616,76322,1
27616,76498,4
27616,76540,12
27616,76640,3
27616,76681,10
27622,76319,8
27622,76540,3
27631,76540,9
27632,76429,2
27632,76540,11
27638,76165,2
27638,76178,7
27638,76231,11
27638,76322,6
27638,76377,1
27638,76429,2
27638,76540,2
27638,76561,1
27638,76575,6
27638,76640,4
27638,76681,4
27638,76705,2
27644,76464,6
27649,76103,1
27649,76116,3
27649,76322,3
27649,76540,3
27654,76165,9
27654,76178,1
27654,76319,5
27654,76540,7
27654,76640,1
27654,76705,1
27654,76709,2
27664,76591,7
27670,76103,1
27670,76575,10
27670,76681,1
27679,76313,1
27679,78389,17
27679,78423,4
27681,27229,1
27681,27410,1
27681,49099,1
27681,75056,4
27681,76069,2
27681,76319,1
27681,76322,13
27681,76498,1
27681,76540,3
27681,78118,1
27681,78361,1
27681,78362,5
27681,78498,3
27681,92050,9
27681,92051,3
27681,92062,1
27681,92073,2
27681,95127,8
27681,95252,1
27684,27375,10
27684,27456,2
27684,76088,2
27684,76498,6
27684,76540,21
27684,78089,1
27684,78362,4
27701,27090,2
27701,27229,17
27701,27299,2
27701,27375,1
27701,27507,16
27701,75056,1
27701,76005,2
27701,76039,11
27701,76095,2
27701,76108,8
27701,76178,2
27701,76212,3
27701,76216,1
27701,76231,14
27701,76319,2
27701,76322,24
27701,76429,1
27701,76451,29
27701,76464,1
27701,76484,1
27701,76497,10
27701,76498,14
27701,76540,384
27701,76560,7
27701,76575,29
27701,76591,1
27701,76640,26
27701,76681,10
27701,76682,2
27701,76705,22
27701,78362,12
27701,78431,1
2775,2691,14
2795,2722,6
28015,28085,7
28015,28218,5
28015,78517,1
28024,37109,1
28024,76322,5
28036,78048,3
28036,78262,2
28036,78263,1
28036,78310,3
28036,78389,8
28036,78420,1
28036,78490,1
28036,78681,1
28056,78389,1
28056,78490,2
28056,78513,1
28056,78591,1
28059,28085,4
28059,28089,3
28059,28134,7
28059,28229,1
28059,28404,5
28062,78208,15
28062,78498,1
28085,28015,7
28085,28116,4
28085,28134,13
28085,28140,1
28085,45147,1
28085,45234,1
28085,66136,1
28085,69123,1
28085,78003,1
28085,78517,3
28085,91111,1
28085,91458,1
28085,91666,1
28085,92012,1
28085,92048,1
28085,94028,1
28089,28134,9
28089,28404,1
28096,78335,9
2810,60025,7
2810,60159,1
2810,60494,1
2810,93073,2
2810,95527,3
28134,10387,1
28134,27469,2
28134,27679,2
28134,28059,1
28134,28085,13
28134,28089,10
28134,76540,3
28134,78117,7
28134,78158,12
28134,78168,1
28134,78208,8
28134,78297,8
28134,78321,3
28134,78383,9
28134,78423,18
28134,78490,12
28134,78621,1
28134,78640,2
28134,78644,9
28134,78646,1
28134,91064,2
28134,92048,1
28134,92063,1
28134,93055,1
28134,94034,1
28140,28085,1
28140,28229,12
28140,78168,2
28140,78220,11
28140,78269,7
28140,78621,4
28166,28085,6
28178,78208,2
28178,78490,5
28185,78423,8
28185,92073,4
28188,91471,8
28188,91692,4
28191,78029,2
28191,78073,1
28191,78423,7
28191,78490,1
28191,78517,2
28191,78646,11
28218,28015,5
28218,28166,6
28229,28134,1
28229,28140,14
28292,78646,8
28371,78029,17
28404,28059,13
28404,28089,2
28404,76464,1
28404,76681,3
28404,78117,1
28404,78168,1
28404,78208,14
28404,78285,5
28404,78321,1
28404,78381,2
28404,78490,13
28404,78517,2
28404,78621,2
28422,28085,1
28422,28218,9
29019,22113,6
29019,29019,1
29019,29026,1
29019,29053,9
29019,29061,7
29019,29069,6
29019,29075,18
29019,29103,2
29019,29105,21
29019,29117,29
29019,29178,15
29019,29179,7
29019,29181,7
29019,29189,5
29019,29212,3
29019,29232,31
29019,29235,17
29019,29254,4
29019,29266,1
29019,29268,25
29019,35238,1
29019,49007,1
29019,75056,1
29019,85222,1
29020,29051,12
29026,22113,2
29026,29019,7
29026,29232,6
29027,29019,1
29027,29026,1
29027,29189,4
29031,56121,6
29039,22113,1
29039,29232,2
29039,29233,1
29039,56121,3
29043,29019,3
29043,29103,5
29043,29181,1
29043,29232,1
29045,29103,11
29046,29232,19
29053,29019,8
29053,29075,3
29053,29103,1
29061,29019,2
29061,29103,3
29061,29151,7
29069,29019,4
29069,29212,4
29075,22278,1
29075,29019,18
29075,29053,3
29075,29075,10
29075,29103,9
29075,29105,2
29075,29151,1
29075,29179,5
29075,29195,6
29075,29232,15
29075,29235,2
29075,29254,1
29075,29268,9
29103,29019,4
29103,29043,6
29103,29045,10
29103,29053,1
29103,29061,16
29103,29075,9
29103,29105,2
29103,29232,2
29103,29266,3
29105,22113,1
29105,29019,20
29105,29061,1
29105,29075,2
29105,29103,3
29105,29151,11
29105,29232,1
29105,29254,18
29105,29268,2
29105,35238,1
29117,29019,32
29124,29105,9
29130,29075,6
29146,56121,10
29151,22113,1
29151,29019,2
29151,29024,1
29151,29061,7
29151,29105,19
29151,29259,14
29179,29019,9
29179,29075,5
29179,29105,1
29179,29266,6
29189,29232,16
29220,29232,9
29232,22353,1
29232,29019,25
29232,29026,7
29232,29046,17
29232,29075,16
29232,29161,9
29232,29189,14
29232,29233,1
29232,29235,8
29232,29254,2
29233,29232,7
29233,44020,1
29233,56121,18
29235,29051,2
29235,29075,3
29235,29232,8
29254,29019,4
29254,29075,2
29254,29105,7
29254,29232,2
29259,29151,9
29259,29259,3
29266,29019,1
29266,29103,8
29268,29019,18
29268,29075,5
2B120,2B207,6
30003,30006,1
30003,30341,2
30003,34129,3
30003,34145,1
30003,34172,14
30003,34270,3
30006,30003,2
30006,30189,24
30006,34057,8
30006,34090,5
30006,34116,1
30006,34120,2
30006,34129,5
30006,34172,279
30006,34198,4
30007,34058,1
30007,34077,2
30007,34172,1
30007,34217,3
30011,13027,1
30011,30028,1
30011,30085,3
30011,30133,1
30011,30189,2
30011,30221,3
30011,34172,1
30011,84007,20
30011,84054,14
30011,84122,2
30012,30011,2
30012,84007,5
30012,84031,2
30020,30189,11
30023,34172,6
30032,34172,1
30032,34202,1
30032,84007,8
30032,84092,2
30047,13004,6
30053,30189,12
30062,30189,5
30062,34198,1
30062,34249,3
30062,34256,1
30069,34057,15
30082,30189,12
30083,34172,28
30084,30209,8
30084,30351,4
30084,84007,13
30084,84092,4
30084,84129,3
30085,30351,3
30085,84007,3
30112,30189,19
30123,30189,15
30123,34057,2
30123,34129,10
30123,34172,28
30123,34240,3
30127,34090,1
30127,34169,17
30133,30011,2
30133,34057,8
30133,34088,1
30133,34090,13
30133,34123,4
30133,34134,1
30133,34172,57
30133,34217,2
30133,34227,1
30133,34270,3
30133,34307,3
30133,84007,1
30138,30189,8
30138,30344,1
30138,34172,1
30141,30011,16
30141,84007,1
30141,84092,2
30146,34123,9
30146,34129,1
30146,34172,10
30156,30189,4
30156,30221,4
30156,34022,3
30156,34172,8
30156,34256,3
30180,30189,6
30189,13004,16
30189,30006,33
30189,30007,3
30189,30011,1
30189,30020,10
30189,30028,1
30189,30053,13
30189,30062,3
30189,30082,13
30189,30112,21
30189,30123,13
30189,30138,8
30189,30156,3
30189,30180,6
30189,30189,25
30189,30258,1
30189,30333,7
30189,30344,26
30189,34022,30
30189,34057,3
30189,34058,1
30189,34077,3
30189,34088,1
30189,34090,1
30189,34123,3
30189,34129,8
30189,34172,148
30189,34179,2
30189,34202,1
30189,34217,1
30189,34240,5
30189,34244,2
30189,34256,2
30189,34327,6
30189,34337,2
30189,34340,4
30189,83144,1
30202,30084,6
30209,30032,2
30209,30084,7
30210,30189,1
30210,34169,6
30210,34172,17
30217,30011,2
30217,30217,1
30217,30351,1
30217,34169,3
30217,84007,4
30217,84129,2
30221,13055,2
30221,26362,4
30221,30085,1
30221,30156,2
30221,30217,3
30221,34154,1
30221,84007,16
30221,84035,1
30221,84036,1
30221,84043,10
30221,84054,7
30221,84088,2
30221,84091,2
30221,84092,2
3023,3118,8
3023,3254,6
30258,30341,1
30258,34129,3
30258,34172,13
30263,34172,15
30265,34057,5
30265,34058,3
30265,34090,5
30265,34120,3
30265,34172,9
30265,34249,3
30265,34327,6
30280,34172,7
30280,34249,3
30311,30263,8
30311,34057,12
30321,34022,45
30321,34057,1
30321,34090,3
30321,34129,1
30321,34169,2
30321,34172,26
30321,34249,2
30324,34057,16
30326,30351,3
30326,84007,4
30333,30189,6
30335,34172,2
30335,34198,5
30341,30133,2
30341,34172,5
30341,34256,2
30344,13004,15
30344,30189,22
30344,30344,19
30344,34057,1
30344,34154,1
30344,34172,60
30344,34344,6
30346,30351,6
30351,13051,3
30351,13096,4
30351,30011,5
30351,30028,3
30351,30084,7
30351,30217,1
30351,30312,2
30351,30346,9
30351,84007,16
30351,84081,1
30351,84122,8
30352,34172,6
3036,3036,1
3036,3190,8
31003,31555,6
31032,31254,4
31032,31555,9
31033,31248,1
31033,31254,1
31033,31395,1
31033,31446,2
31033,31458,2
31033,31555,13
31033,34172,1
31044,31069,11
31044,31118,3
31044,31230,1
31044,31232,1
31044,31254,2
31044,31358,6
31044,31446,3
31044,31555,6
31044,34022,1
31044,81004,29
31044,81065,4
31044,81140,11
31044,81271,4
31044,81284,73
31044,81297,3
31044,82121,8
31048,31113,1
31048,31429,7
31048,31446,5
31048,31555,1
31056,31150,4
31056,31205,3
31056,31254,2
31056,31555,20
31069,31022,4
31069,31044,2
31069,31069,9
31069,31091,6
31069,31104,2
31069,31118,8
31069,31135,2
31069,31149,51
31069,31150,9
31069,31157,2
31069,31212,1
31069,31230,3
31069,31232,12
31069,31254,26
31069,31291,12
31069,31341,5
31069,31356,1
31069,31417,4
31069,31446,8
31069,31458,1
31069,31467,5
31069,31488,8
31069,31516,3
31069,31555,724
31069,31557,1
31069,32013,4
31069,32160,10
31069,81070,2
31069,81271,19
31069,81297,5
31091,31056,11
31091,31069,5
31091,31254,4
31091,31555,10
31106,31254,1
31106,31555,5
31107,31395,21
31107,31433,4
31107,31555,13
31113,31048,2
31113,31555,22
31113,34123,1
31116,31069,3
31116,31555,5
31118,31044,3
31118,31069,8
31118,31555,14
31135,31069,3
31135,31395,1
31135,31555,3
31148,31555,11
31149,31056,4
31149,31069,43
31149,31149,50
31149,31157,2
31149,31187,17
31149,31188,3
31149,31202,2
31149,31230,2
31149,31254,5
31149,31356,7
31149,31395,5
31149,31424,18
31149,31516,5
31149,31555,158
31149,32013,5
31149,32160,13
31149,32322,4
31149,81140,1
31149,82121,1
31150,31032,1
31150,31056,1
31150,31069,2
31150,31202,2
31150,31230,12
31150,31232,11
31150,31254,3
31150,31351,3
31150,31555,55
31150,32334,1
31157,31069,2
31157,31149,2
31157,31433,3
31157,31555,9
31161,31446,17
31175,31555,1
31175,65258,9
31182,31149,1
31182,31395,1
31182,31488,5
31182,31555,6
